customer_id,registration_date,location,ip_address,is_fraudster,fraud_type
CUST_002440,2024-06-25,Andersonhaven,141.33.250.158,False,
CUST_002441,2024-06-10,West Joannehaven,50.243.241.42,False,
CUST_002442,2023-11-29,Brianhaven,68.190.189.51,False,
CUST_002443,2023-10-12,South Lisastad,164.157.82.174,False,
CUST_002444,2024-07-20,West Taraborough,204.138.126.100,False,
CUST_002445,2023-12-12,North Jennifer,220.131.101.202,False,
CUST_002446,2024-03-24,Lake Lisastad,176.229.233.251,False,
CUST_002447,2024-08-01,Lake Hunter,111.38.219.106,False,
CUST_002448,2024-11-03,Ramirezside,190.69.196.187,False,
CUST_002449,2024-12-31,West Kelly,125.167.137.215,False,
CUST_002450,2025-05-21,Kellybury,206.227.151.241,False,
CUST_002451,2025-04-19,Gonzalesview,157.185.61.24,False,
CUST_002452,2025-06-08,Keithville,180.103.0.105,False,
CUST_002453,2025-07-12,Williamshaven,124.186.212.150,True,fake_tracking
CUST_002454,2025-03-13,East Jamesville,59.238.222.179,False,
CUST_002455,2024-04-14,Kellershire,72.81.248.71,False,
CUST_002456,2025-04-27,North Stevenborough,150.61.190.210,False,
CUST_002457,2024-06-22,East Paulmouth,167.93.114.168,False,
CUST_002458,2025-07-16,Frenchland,105.111.119.94,False,
CUST_002459,2024-02-15,Armstrongmouth,156.173.100.65,False,
CUST_002460,2024-01-25,New Anna,219.83.227.70,False,
CUST_002461,2024-12-15,Anthonymouth,80.158.33.154,False,
CUST_002462,2024-06-30,Baileymouth,137.130.33.55,False,
CUST_002463,2023-08-31,Johnsonshire,55.184.246.72,False,
CUST_002464,2025-07-15,West Dawnborough,196.159.190.223,False,
CUST_002465,2025-07-19,Pollardville,7.19.20.227,False,
CUST_002466,2024-11-11,Valdezberg,149.240.64.80,False,
CUST_002467,2024-08-10,Michealmouth,52.63.134.122,False,
CUST_002468,2023-09-05,Zacharymouth,220.43.30.212,False,
CUST_002469,2024-07-31,Davisfort,93.89.172.44,False,
CUST_002470,2024-05-03,Michaelton,4.207.61.2,False,
CUST_002471,2025-07-09,West Yolanda,111.202.177.25,False,
CUST_002472,2024-05-18,New Luisburgh,218.138.14.177,False,
CUST_002473,2023-09-22,Danielsport,143.70.166.144,False,
CUST_002474,2023-09-30,South Timothystad,117.216.6.42,False,
CUST_002475,2025-01-09,Leefort,147.74.20.9,False,
CUST_002476,2024-07-20,Raymondfort,50.127.129.216,False,
CUST_002477,2025-08-07,Mooremouth,208.11.49.118,False,
CUST_002478,2023-10-10,Lake Thomas,42.36.197.56,False,
CUST_002479,2024-09-30,Thomaschester,210.209.169.130,False,
CUST_002480,2025-02-16,Tonymouth,82.201.62.221,True,fake_tracking
CUST_002481,2023-11-16,Port Rhonda,48.28.234.13,False,
CUST_002482,2025-06-03,Jorgemouth,18.110.211.43,False,
CUST_002483,2023-10-14,East Joanhaven,125.13.20.83,False,
CUST_002484,2025-03-08,North Patricia,24.86.152.55,False,
CUST_002485,2023-11-26,New Michael,46.140.60.18,False,
CUST_002486,2024-03-08,Stephenchester,96.15.55.117,False,
CUST_002487,2024-07-06,East Williamfort,45.172.227.167,False,
CUST_002488,2023-12-20,East Danny,51.127.26.137,False,
CUST_002489,2024-08-14,Edwardfort,1.18.99.166,False,
CUST_002490,2023-09-27,Terrancefurt,163.75.41.45,False,
CUST_002491,2023-10-03,Paynemouth,18.183.48.144,False,
CUST_002492,2024-08-27,West Paul,140.100.93.224,True,empty_box
CUST_002493,2024-02-04,Lake Christophershire,169.43.216.107,True,wardrobing
CUST_002494,2025-04-14,West Kellyland,222.245.157.219,False,
CUST_002495,2024-02-16,West Andrew,91.12.81.179,False,
CUST_002496,2024-03-31,Lake Robertville,36.8.175.142,False,
CUST_002497,2024-04-06,Adamsmouth,177.224.33.165,True,excessive_returner
CUST_002498,2024-09-03,South Jillmouth,35.190.167.252,False,
CUST_002499,2023-10-18,South Michelle,51.14.9.95,False,
CUST_002500,2023-09-27,West Paulhaven,39.20.145.152,False,
CUST_002501,2025-04-07,Lucasfort,192.64.6.242,False,
CUST_002502,2024-04-04,Carolynview,180.14.186.44,False,
CUST_002503,2025-06-05,Garrettburgh,35.219.151.4,False,
CUST_002504,2024-01-03,Port Dwayne,101.209.227.15,False,
CUST_002505,2024-06-23,West Shannon,32.32.148.190,False,
CUST_002506,2023-09-05,East Amanda,189.125.219.234,False,
CUST_002507,2024-02-19,Lake Stevenberg,186.18.165.191,False,
CUST_002508,2024-03-11,North Stephanie,21.24.254.73,False,
CUST_002509,2024-11-20,Jayberg,219.86.110.41,False,
CUST_002510,2024-11-20,Seanchester,190.6.44.154,False,
CUST_002511,2023-09-18,Michelletown,92.199.54.251,False,
CUST_002512,2024-06-14,Floydfort,193.252.219.46,False,
CUST_002513,2025-06-25,East Jessicaport,16.238.199.192,False,
CUST_002514,2025-05-11,South Stephen,68.198.18.208,False,
CUST_002515,2024-05-12,North Markville,151.23.199.151,False,
CUST_002516,2024-02-16,Lake Amberview,50.8.11.163,False,
CUST_002517,2024-01-12,Gutierrezborough,101.157.24.165,True,excessive_returner
CUST_002518,2024-11-16,Lake George,125.237.44.22,False,
CUST_002519,2024-10-29,East Donna,90.101.137.224,False,
CUST_002520,2023-10-28,Lake Charlesborough,141.201.187.209,False,
CUST_002521,2024-11-15,Thomasland,211.132.120.55,False,
CUST_002522,2024-09-29,Kellystad,156.49.176.38,False,
CUST_002523,2025-03-06,Port Christina,141.11.45.80,False,
CUST_002524,2025-01-27,Pattersonberg,131.117.221.141,False,
CUST_002525,2024-11-03,Christopherhaven,11.127.44.177,False,
CUST_002526,2023-08-25,Bradymouth,217.80.90.53,False,
CUST_002527,2025-01-24,Leefort,120.75.8.141,False,
CUST_002528,2023-08-24,Carriestad,111.199.226.47,False,
CUST_002529,2024-04-10,Kelseyview,9.179.134.95,False,
CUST_002530,2024-04-03,Philipborough,148.210.173.51,False,
CUST_002531,2024-10-03,Port Michaelmouth,116.112.135.80,False,
CUST_002532,2025-01-03,Benjaminburgh,169.116.93.27,False,
CUST_002533,2024-05-28,Port Paul,36.175.238.115,False,
CUST_002534,2024-03-31,East Davidstad,146.227.52.223,False,
CUST_002535,2023-12-28,North Amanda,108.81.86.38,False,
CUST_002536,2024-03-02,South Justinfort,213.77.5.146,False,
CUST_002537,2024-05-18,Port Joshua,42.46.51.36,False,
CUST_002538,2024-10-01,Julianmouth,214.55.64.249,False,
CUST_002539,2025-01-22,North Sarah,39.86.42.139,False,
CUST_002540,2024-10-09,New Michaelhaven,23.102.129.66,False,
CUST_002541,2024-11-17,Jacksonhaven,100.130.129.150,True,empty_box
CUST_002542,2023-11-08,Port Scotthaven,202.254.167.152,False,
CUST_002543,2024-07-19,North Tylermouth,146.205.187.63,False,
CUST_002544,2024-05-19,Port Nancyville,72.243.87.34,True,empty_box
CUST_002545,2024-10-25,North Timothy,10.182.253.232,True,wardrobing
CUST_002546,2024-09-20,Jodytown,81.46.203.6,False,
CUST_002547,2024-11-21,Torrestown,123.83.12.247,False,
CUST_002548,2024-07-02,South Jamesborough,113.90.55.222,False,
CUST_002549,2024-08-13,South Stacey,48.18.13.240,False,
CUST_002550,2023-10-09,North Jasonberg,193.57.240.158,True,excessive_returner
CUST_002551,2025-02-22,Davidchester,19.76.54.232,False,
CUST_002552,2023-10-15,Lake Roger,207.17.146.133,False,
CUST_002553,2025-02-24,Jessicaland,166.232.48.152,False,
CUST_002554,2023-09-22,West Joseph,204.224.99.187,True,excessive_returner
CUST_002555,2024-01-08,North Katherinebury,170.16.209.244,False,
CUST_002556,2024-09-06,New Gina,130.49.56.188,True,empty_box
CUST_002557,2024-02-10,Jessicaville,186.16.255.248,False,
CUST_002558,2025-01-29,Holmesfurt,81.244.190.44,False,
CUST_002559,2024-12-09,South Aliciaside,16.35.205.79,False,
CUST_002560,2024-08-11,Elizabethland,102.43.90.200,False,
CUST_002561,2024-04-01,East Sean,107.46.67.171,False,
CUST_002562,2024-05-26,Lake Angela,54.136.145.39,False,
CUST_002563,2025-01-19,Stacyberg,46.211.79.219,False,
CUST_002564,2025-02-27,Debbiebury,64.194.126.115,True,excessive_returner
CUST_002565,2025-03-31,Greenberg,21.120.188.125,False,
CUST_002566,2024-06-09,East Jennifer,191.95.34.202,False,
CUST_002567,2025-05-09,Lambville,18.91.195.20,False,
CUST_002568,2024-04-12,East Kaylamouth,84.44.157.136,False,
CUST_002569,2023-09-03,New Deborahmouth,149.37.198.124,False,
CUST_002570,2025-03-06,North Gregoryshire,205.166.184.74,False,
CUST_002571,2024-08-25,Myersfurt,30.62.78.145,False,
CUST_002572,2023-09-13,Sherritown,106.7.170.32,False,
CUST_002573,2024-05-23,Hoodport,129.75.24.210,False,
CUST_002574,2023-09-05,West Roger,112.111.133.244,False,
CUST_002575,2024-09-28,West Emilyfurt,108.177.138.100,False,
CUST_002576,2025-03-26,New Christine,56.31.236.207,False,
CUST_002577,2024-04-28,East Laurie,80.68.204.58,False,
CUST_002578,2025-02-12,Lesterview,75.237.45.165,False,
CUST_002579,2024-01-14,Hallside,156.89.173.32,False,
CUST_002580,2025-02-27,Smithberg,77.71.78.224,False,
CUST_002581,2024-12-08,Williamsport,220.185.51.198,False,
CUST_002582,2024-08-15,North Melissastad,87.222.177.3,False,
CUST_002583,2024-09-20,Chadfort,68.49.109.203,False,
CUST_002584,2025-02-11,Lake Sarahview,6.25.42.146,False,
CUST_002585,2024-06-27,Woodstad,164.192.188.255,False,
CUST_002586,2024-06-01,Anthonymouth,184.84.192.55,False,
CUST_002587,2023-10-04,Justinborough,31.159.193.228,False,
CUST_002588,2025-02-09,West Ellen,210.217.156.145,False,
CUST_002589,2023-09-22,Port Joseph,218.239.194.214,False,
CUST_002590,2024-11-26,Johnsonton,116.183.43.140,False,
CUST_002591,2024-05-10,Port James,2.62.110.72,True,fake_tracking
CUST_002592,2024-05-23,Lake Sharonton,124.115.95.117,True,empty_box
CUST_002593,2024-12-11,Jamesberg,141.49.3.171,False,
CUST_002594,2023-10-27,Port Jocelyn,112.51.92.157,False,
CUST_002595,2024-11-02,North Anthonystad,4.209.49.142,False,
CUST_002596,2024-08-10,Simmonsside,138.84.91.49,False,
CUST_002597,2023-08-19,Burgessborough,91.34.211.209,False,
CUST_002598,2024-05-19,Lake Christopherhaven,204.126.240.239,False,
CUST_002599,2025-05-11,Brucechester,164.139.255.206,False,
CUST_002600,2024-07-12,East Nicholasville,114.77.76.105,False,
CUST_002601,2024-06-28,West Triciaberg,56.108.106.238,False,
CUST_002602,2024-09-01,Hicksville,72.2.202.218,False,
CUST_002603,2024-02-04,Debramouth,150.7.223.215,False,
CUST_002604,2024-07-20,Port Isaacchester,170.217.240.113,False,
CUST_002605,2024-12-10,Whiteport,216.60.221.236,False,
CUST_002606,2024-03-09,Longmouth,166.38.96.192,False,
CUST_002607,2023-09-07,North Meganstad,40.94.170.240,False,
CUST_002608,2025-08-06,New Ryanchester,100.48.213.241,False,
CUST_002609,2025-02-27,South Joshuaville,74.36.141.225,False,
CUST_002610,2024-04-12,Bakerstad,150.251.10.8,False,
CUST_002611,2025-03-08,North Louis,117.112.118.18,False,
CUST_002612,2025-03-09,Port James,87.105.156.121,False,
CUST_002613,2024-12-15,Sullivantown,172.209.225.200,False,
CUST_002614,2025-03-20,Pachecotown,78.193.35.26,False,
CUST_002615,2024-05-14,South James,190.10.77.219,False,
CUST_002616,2023-10-04,Brownport,170.241.116.28,False,
CUST_002617,2025-01-02,Tammyfort,97.252.176.209,True,empty_box
CUST_002618,2025-02-25,Port Michael,221.204.95.176,True,wardrobing
CUST_002619,2024-03-03,South Maria,167.32.212.250,False,
CUST_002620,2024-12-15,South Courtneyland,41.247.28.80,False,
CUST_002621,2024-10-23,South Richardview,147.198.58.246,False,
CUST_002622,2023-11-30,Jeremystad,195.17.18.106,True,wardrobing
CUST_002623,2024-11-02,West Carlosview,221.149.28.54,False,
CUST_002624,2024-05-09,Timothyland,114.61.1.19,False,
CUST_002625,2024-02-27,New Sarahville,146.215.101.83,False,
CUST_002626,2025-05-09,Port Randy,56.139.242.10,False,
CUST_002627,2024-05-06,South Michele,162.157.61.95,False,
CUST_002628,2025-01-01,New Mitchell,60.6.234.90,True,empty_box
CUST_002629,2025-02-16,Samuelfort,164.213.124.98,False,
CUST_002630,2023-10-13,Bradfordshire,78.198.68.25,False,
CUST_002631,2023-10-01,East Martinview,53.235.152.7,False,
CUST_002632,2024-12-03,East Meredithmouth,105.84.245.141,False,
CUST_002633,2025-04-18,Justinshire,217.231.175.57,False,
CUST_002634,2024-08-30,Gonzalezland,152.34.96.10,False,
CUST_002635,2025-01-05,South Clayton,165.234.66.37,False,
CUST_002636,2025-01-31,Mariebury,122.81.162.184,False,
CUST_002637,2024-02-22,Port Darinfort,74.39.90.79,False,
CUST_002638,2024-06-25,Vincentton,36.99.148.186,False,
CUST_002639,2023-11-28,Parkerville,176.159.129.175,False,
CUST_002640,2025-07-19,Lake Annefort,37.41.119.171,False,
CUST_002641,2025-04-02,Port Marcusmouth,48.250.68.94,False,
CUST_002642,2024-08-18,Port Anna,185.97.84.139,False,
CUST_002643,2025-01-05,East Dorothy,87.192.127.196,False,
CUST_002644,2023-08-22,Sharonmouth,10.83.192.154,False,
CUST_002645,2024-11-27,New Johnchester,192.51.221.27,False,
CUST_002646,2023-12-01,Oscarport,157.141.20.211,False,
CUST_002647,2023-09-29,Shannontown,81.15.253.100,False,
CUST_002648,2023-08-17,Williamsbury,168.118.13.43,False,
CUST_002649,2025-03-06,Garciaville,168.64.164.128,False,
CUST_002650,2024-04-01,West Faithtown,28.235.181.81,False,
CUST_002651,2023-11-16,West Miranda,197.152.172.59,False,
CUST_002652,2024-08-25,Hudsonchester,38.39.106.130,False,
CUST_002653,2025-07-11,Amandaburgh,195.48.141.28,False,
CUST_002654,2024-11-23,Kimville,62.121.239.17,False,
CUST_002655,2025-05-22,West Michealview,37.54.76.88,True,empty_box
CUST_002656,2025-03-31,Lake Stephen,203.174.235.189,False,
CUST_002657,2025-04-02,Williamsborough,73.162.106.249,False,
CUST_002658,2024-05-16,East Sarahland,4.76.152.204,False,
CUST_002659,2023-10-25,Michellefort,46.51.133.207,False,
CUST_002660,2024-02-21,East Ralph,184.24.104.148,False,
CUST_002661,2024-11-02,Ritterborough,5.111.231.245,False,
CUST_002662,2025-04-20,Jonesfort,26.61.4.215,False,
CUST_002663,2024-07-13,Zavalafurt,151.29.103.184,False,
CUST_002664,2024-06-01,New Andrea,134.182.34.84,False,
CUST_002665,2025-08-07,Samanthaport,208.23.30.139,False,
CUST_002666,2023-10-24,Amyfurt,106.102.81.86,False,
CUST_002667,2023-08-23,Williammouth,173.182.141.173,False,
CUST_002668,2025-07-16,West Bonnie,183.65.72.24,False,
CUST_002669,2025-07-19,Matthewsborough,110.80.148.138,False,
CUST_002670,2024-07-12,Wheelershire,28.181.2.52,False,
CUST_002671,2024-10-06,Melissaburgh,34.67.26.215,False,
CUST_002672,2025-03-30,Lake Jason,25.83.216.97,False,
CUST_002673,2024-08-20,Blackburnbury,84.118.72.230,False,
CUST_002674,2023-12-08,South Michael,118.178.152.174,True,empty_box
CUST_002675,2024-06-11,Lake Brianchester,28.36.216.168,False,
CUST_002676,2024-07-04,West Scotttown,91.91.254.184,False,
CUST_002677,2023-12-18,West Brittanyland,134.223.83.107,False,
CUST_002678,2025-06-29,Wallacetown,120.28.96.197,False,
CUST_002679,2023-11-25,Scotttown,59.3.181.235,True,empty_box
CUST_002680,2024-12-24,New Monica,7.176.226.74,False,
CUST_002681,2025-06-28,South Christian,66.111.73.122,False,
CUST_002682,2025-01-16,Matthewview,86.153.99.40,False,
CUST_002683,2023-12-24,East Nancy,204.161.103.251,True,wardrobing
CUST_002684,2024-09-09,South Joseph,209.123.9.38,False,
CUST_002685,2024-07-17,Figueroaberg,122.53.17.209,False,
CUST_002686,2025-03-26,East Shannonberg,5.119.74.204,False,
CUST_002687,2024-04-26,West Joseph,46.207.191.115,True,fake_tracking
CUST_002688,2025-01-07,Jordanstad,134.133.107.72,False,
CUST_002689,2025-06-25,Angelachester,151.127.137.82,False,
CUST_002690,2025-01-09,Granttown,60.159.65.220,False,
CUST_002691,2023-11-23,East Travishaven,220.240.161.9,False,
CUST_002692,2025-02-09,North Robert,183.80.121.200,True,wardrobing
CUST_002693,2024-03-01,Port Brittany,188.8.37.213,False,
CUST_002694,2024-11-09,Ashleyshire,142.85.88.87,False,
CUST_002695,2024-03-16,West Alexismouth,203.156.55.240,True,empty_box
CUST_002696,2023-09-23,Kellyville,121.65.74.35,False,
CUST_002697,2024-04-29,West Maryhaven,83.142.242.244,False,
CUST_002698,2024-08-19,Xavierland,105.45.156.128,False,
CUST_002699,2025-07-10,South Aaron,29.21.226.152,False,
CUST_002700,2023-11-22,Port Bryce,23.26.181.79,False,
CUST_002701,2024-05-18,Taylorhaven,200.43.61.33,False,
CUST_002702,2025-07-24,West Diane,116.100.103.173,False,
CUST_002703,2023-12-26,Aaronberg,25.248.57.124,False,
CUST_002704,2024-07-17,South Michael,162.177.182.222,False,
CUST_002705,2025-01-02,New Anthony,131.212.164.104,False,
CUST_002706,2024-06-05,Castroberg,145.40.157.238,False,
CUST_002707,2024-07-06,Fowlerburgh,159.67.56.119,False,
CUST_002708,2025-05-03,West Michellestad,99.224.25.46,False,
CUST_002709,2023-08-27,Beltranside,149.85.110.190,False,
CUST_002710,2024-01-05,East Michaelaton,186.214.140.175,False,
CUST_002711,2023-11-09,Lake Richardburgh,59.65.169.62,True,empty_box
CUST_002712,2025-01-30,Michelleside,214.66.195.107,False,
CUST_002713,2024-06-19,South Stephen,160.40.86.45,False,
CUST_002714,2024-06-12,North Catherineville,183.149.205.17,False,
CUST_002715,2024-02-28,East Sandra,67.76.132.30,False,
CUST_002716,2024-08-18,East Marie,22.171.213.4,False,
CUST_002717,2024-01-07,Adkinsfurt,12.125.64.3,False,
CUST_002718,2024-08-24,Lake Sara,14.15.207.237,False,
CUST_002719,2025-03-29,Hardyfort,18.12.45.140,False,
CUST_002720,2024-04-05,Lake Alexander,209.213.218.230,False,
CUST_002721,2024-02-06,Lake Amanda,138.226.9.135,False,
CUST_002722,2024-08-08,South Jack,6.5.209.90,False,
CUST_002723,2023-12-21,Jonathanbury,150.163.145.161,False,
CUST_002724,2023-12-11,North Kenneth,145.124.110.205,False,
CUST_002725,2023-12-22,West Aliciastad,118.239.35.66,False,
CUST_002726,2025-02-14,Farleyport,183.188.159.85,False,
CUST_002727,2025-07-07,West Michaelshire,96.171.184.40,False,
CUST_002728,2025-05-28,Hullland,171.148.6.204,False,
CUST_002729,2024-11-21,Timothyport,111.179.200.23,False,
CUST_002730,2024-03-16,Carrollburgh,116.127.79.37,False,
CUST_002731,2023-08-24,Kruegerville,177.162.181.161,False,
CUST_002732,2025-05-04,Tanyaside,162.193.238.19,False,
CUST_002733,2024-05-29,Rhondaville,175.50.100.83,False,
CUST_002734,2025-04-27,East Christina,83.224.39.43,False,
CUST_002735,2024-03-19,Rebeccaberg,11.25.143.54,True,empty_box
CUST_002736,2025-03-06,Sheliafurt,41.113.10.121,True,fake_tracking
CUST_002737,2024-10-07,Port Jennyshire,197.185.146.238,False,
CUST_002738,2024-02-24,North Lisa,6.20.59.162,False,
CUST_002739,2024-04-07,West Anna,11.107.25.103,False,
CUST_002740,2024-04-06,West Jenniferstad,219.71.172.200,True,excessive_returner
CUST_002741,2025-02-11,Adamberg,118.90.14.6,False,
CUST_002742,2024-12-30,Carolburgh,166.55.226.217,False,
CUST_002743,2024-04-10,Williamton,104.227.98.189,False,
CUST_002744,2025-07-06,South Jennifer,193.148.101.14,False,
CUST_002745,2024-12-11,New Ernestbury,149.59.233.219,False,
CUST_002746,2024-01-02,New Christine,153.158.104.29,False,
CUST_002747,2025-07-03,New Megan,123.75.2.246,False,
CUST_002748,2023-12-08,South Jennifer,223.128.98.59,False,
CUST_002749,2023-08-17,Andrewhaven,68.121.197.9,False,
CUST_002750,2025-02-14,Phillipstown,215.111.159.59,False,
CUST_002751,2024-06-08,Thomasland,20.239.177.255,True,empty_box
CUST_002752,2025-02-25,Amandaland,96.241.9.193,False,
CUST_002753,2025-07-09,Aguilarmouth,202.18.147.219,False,
CUST_002754,2024-01-29,Mcphersonfort,77.255.102.242,False,
CUST_002755,2025-04-14,South Edwardmouth,63.103.79.12,True,empty_box
CUST_002756,2024-03-24,Cannonport,177.15.225.49,True,empty_box
CUST_002757,2025-07-08,West Courtney,68.34.128.101,False,
CUST_002758,2023-11-15,West Joshua,218.4.222.49,False,
CUST_002759,2024-06-17,West Andrea,87.180.1.169,True,fake_tracking
CUST_002760,2024-01-03,Emilyside,47.254.31.217,False,
CUST_002761,2024-01-28,Danielleshire,141.17.66.121,True,excessive_returner
CUST_002762,2023-09-10,South Brianmouth,215.124.89.18,False,
CUST_002763,2024-06-19,Lake Christopherside,94.80.252.50,False,
CUST_002764,2025-05-30,Romeromouth,222.57.69.5,False,
CUST_002765,2024-08-16,North Renee,136.142.44.205,False,
CUST_002766,2024-03-03,South Kimberly,115.55.93.72,False,
CUST_002767,2023-11-26,New Brendanburgh,56.148.87.240,False,
CUST_002768,2023-10-15,North Wesley,222.48.35.188,False,
CUST_002769,2024-09-16,North Kathleen,106.54.94.148,False,
CUST_002770,2025-01-18,Port Randy,1.249.190.161,False,
CUST_002771,2024-04-13,Davisbury,56.132.101.215,False,
CUST_002772,2025-05-12,Davidborough,16.152.157.209,False,
CUST_002773,2024-07-28,Port Alexandraborough,143.227.3.197,False,
CUST_002774,2024-12-07,West Kimberlybury,155.70.109.196,False,
CUST_002775,2024-10-04,Andersontown,80.210.239.87,False,
CUST_002776,2023-08-19,Danaport,38.166.140.95,False,
CUST_002777,2024-07-28,Lake Paul,222.196.68.87,False,
CUST_002778,2024-06-08,Christyland,22.6.215.221,False,
CUST_002779,2024-12-10,Kimberlyfurt,59.130.167.175,False,
CUST_002780,2024-08-15,Lake Sydney,60.131.144.27,False,
CUST_002781,2024-11-09,Lake Jessica,174.218.237.39,False,
CUST_002782,2025-06-03,Lauraside,184.126.101.48,False,
CUST_002783,2024-04-18,Lake Nicole,148.2.14.85,False,
CUST_002784,2024-07-21,Aaronborough,21.167.111.120,True,empty_box
CUST_002785,2024-04-10,Stacyville,155.64.136.80,False,
CUST_002786,2024-10-15,Lake Melindabury,112.152.48.80,False,
CUST_002787,2023-11-01,Lake Susanside,111.46.251.153,False,
CUST_002788,2024-05-01,Port Tarahaven,70.89.231.114,True,wardrobing
CUST_002789,2024-08-20,Rosebury,166.215.241.185,False,
CUST_002790,2025-04-11,Bellland,41.204.81.130,False,
CUST_002791,2024-01-14,Port Kevinbury,201.40.148.105,False,
CUST_002792,2024-04-02,Woodton,136.102.49.4,False,
CUST_002793,2025-06-09,Kimberlyburgh,200.20.159.31,False,
CUST_002794,2025-05-29,New Cathy,128.92.66.169,False,
CUST_002795,2023-11-07,Mcclainport,46.133.207.33,False,
CUST_002796,2024-01-25,Garyshire,41.134.223.217,False,
CUST_002797,2024-12-04,Lake Brian,145.189.71.85,False,
CUST_002798,2023-10-24,Johnsonstad,101.252.55.21,False,
CUST_002799,2025-04-04,New Susan,150.240.152.48,False,
CUST_002800,2024-09-18,Nathanville,34.32.1.52,False,
CUST_002801,2024-09-20,Brianmouth,16.66.229.192,True,empty_box
CUST_002802,2023-12-05,Lake Cheryl,49.202.18.228,False,
CUST_002803,2024-07-01,Watsonfort,26.13.86.249,False,
CUST_002804,2023-12-21,Port Donna,49.116.67.96,False,
CUST_002805,2023-10-02,Shepherdchester,172.155.238.77,False,
CUST_002806,2024-06-03,Port Alyssa,122.116.160.82,False,
CUST_002807,2025-06-07,Port Manuelchester,74.67.12.176,False,
CUST_002808,2025-02-01,Port James,197.102.65.130,False,
CUST_002809,2023-11-27,North Donnafort,92.203.72.173,False,
CUST_002810,2025-07-14,New Donald,215.96.127.0,False,
CUST_002811,2024-02-09,Nicholasmouth,191.172.226.50,False,
CUST_002812,2024-02-28,Cameronberg,106.99.10.207,False,
CUST_002813,2025-07-31,Petersmouth,180.162.101.155,False,
CUST_002814,2024-02-03,Alexanderport,223.97.28.100,False,
CUST_002815,2025-06-06,West Dianaville,153.115.56.104,False,
CUST_002816,2024-10-25,Michelletown,137.164.15.154,False,
CUST_002817,2024-01-14,South Michelletown,64.49.160.130,False,
CUST_002818,2023-11-26,North Stevenview,36.227.136.194,False,
CUST_002819,2025-07-05,East Jasmine,38.209.113.29,False,
CUST_002820,2024-09-24,Wilsonview,219.14.179.138,False,
CUST_002821,2024-10-02,West Anthony,3.189.18.29,False,
CUST_002822,2024-02-16,Port Christopherville,6.106.72.209,False,
CUST_002823,2024-03-11,New Christopherfort,58.211.48.230,True,fake_tracking
CUST_002824,2025-03-16,Port Kaylabury,177.148.126.73,False,
CUST_002825,2025-05-06,Angelahaven,97.188.20.129,False,
CUST_002826,2025-01-25,New Nathaniel,77.139.80.193,False,
CUST_002827,2025-04-20,West Brianna,195.208.57.193,False,
CUST_002828,2024-01-07,East Davidmouth,99.96.123.109,True,fake_tracking
CUST_002829,2023-10-02,Port John,160.115.126.75,False,
CUST_002830,2023-10-29,Sheilatown,78.115.149.24,False,
CUST_002831,2023-11-04,West Timothyview,15.201.177.189,False,
CUST_002832,2023-10-15,Lake Kayla,108.169.178.117,False,
CUST_002833,2025-06-16,Port Ann,51.184.167.118,True,wardrobing
CUST_002834,2025-03-19,West Tonitown,140.194.19.107,False,
CUST_002835,2023-10-26,Millsburgh,2.53.238.215,False,
CUST_002836,2023-10-13,Ronaldville,35.57.142.157,False,
CUST_002837,2024-09-30,Jonathanfort,7.49.165.122,False,
CUST_002838,2025-02-03,Ramosside,10.69.33.70,False,
CUST_002839,2025-04-11,Coltonmouth,20.249.111.24,False,
CUST_002840,2024-01-10,East Joseshire,54.16.105.151,False,
CUST_002841,2024-12-20,Hoffmanton,30.36.138.89,False,
CUST_002842,2024-08-09,Omarville,24.7.212.200,False,
CUST_002843,2025-03-15,East Joshuatown,96.113.25.253,False,
CUST_002844,2025-08-03,North Kennethbury,34.254.44.248,False,
CUST_002845,2023-10-10,North Corey,165.24.201.5,False,
CUST_002846,2023-11-13,Navarroburgh,63.17.240.114,False,
CUST_002847,2024-04-08,North Debra,175.150.76.8,False,
CUST_002848,2024-10-03,Johnchester,150.218.54.2,True,empty_box
CUST_002849,2023-11-13,North Amy,165.9.231.163,False,
CUST_002850,2024-01-31,New Shirleyhaven,117.201.176.122,False,
CUST_002851,2025-07-02,Kimberlyton,50.172.104.62,False,
CUST_002852,2024-05-24,Christineburgh,178.137.23.224,False,
CUST_002853,2025-08-10,Amystad,36.23.165.130,True,fake_tracking
CUST_002854,2025-06-01,Williamtown,174.217.46.172,False,
CUST_002855,2025-03-06,East Lisachester,34.203.137.155,False,
CUST_002856,2024-10-22,South Patriciatown,14.82.69.47,True,wardrobing
CUST_002857,2024-11-27,West Lisastad,14.27.211.183,False,
CUST_002858,2025-06-29,East Savannah,102.96.54.241,False,
CUST_002859,2024-08-16,North Stephenborough,159.74.33.252,False,
CUST_002860,2025-01-31,New Susan,58.117.137.168,False,
CUST_002861,2024-12-07,North Karen,29.187.232.188,False,
CUST_002862,2025-05-22,New Robert,192.161.86.74,False,
CUST_002863,2023-12-18,Lake Waynechester,181.82.175.115,True,excessive_returner
CUST_002864,2025-02-10,Brianton,59.171.179.243,False,
CUST_002865,2024-04-09,North Autumn,216.68.115.190,True,wardrobing
CUST_002866,2024-10-01,Michaelville,96.102.33.199,False,
CUST_002867,2024-05-22,East Alicialand,110.87.66.210,False,
CUST_002868,2024-10-05,North Emilyhaven,1.58.216.234,True,excessive_returner
CUST_002869,2024-08-24,Port Stephanie,32.159.107.236,False,
